,cd-num,haiku,writer,kigo,season
395,404,月さして一ト間の家でありにけり,村上鬼城,月,秋
396,405,親よりも白き羊や今朝の秋,村上鬼城,今朝の秋,秋
397,406,蛤に雀の斑あり哀れかな,村上鬼城,蛤,春
398,407,小春日や石を噛み居る赤蜻蛉,村上鬼城,小春日,冬
399,408,冬の日や前に塞がる己が影,村上鬼城,冬の日,冬
400,409,鷹のつらきびしく老いて哀れなり,村上鬼城,鷹,冬
401,410,冬蜂の死に所なく歩きけり,村上鬼城,冬峰,冬
402,411,のどけさに寝てしまひけり草の上,松根東洋城,長閑,春
403,412,黛を濃うせよ草は芳しき,松根東洋城,芳草,春
404,413,渋柿の如きものにては候へど,松根東洋城,柿,秋
405,414,絶壁に眉つけて飲む清水かな,松根東洋城,清水,夏
406,415,冬山やどこまで登る郵便夫,渡邊水巴,冬山,冬
407,416,天渺々笑ひたくなりし花野かな,渡邊水巴,花野,秋
408,417,白日は我が霊なりし落葉かな,渡邊水巴,落葉,冬
409,418,さざ波は立春の譜をひろげたり,渡邊水巴,立春,春
410,419,てのひらに落花とまらぬ月夜かな,渡邊水巴,月夜,秋
411,420,かたまつて薄き光の菫かな,渡邊水巴,菫,春
412,421,月光にぶつかつて行く山路かな,渡邊水巴,月光,秋
413,422,一筋の秋風なりし蚊遣香,渡邊水巴,秋風,秋
414,423,寂寞と湯婆に足をそろへけり,渡邊水巴,湯婆,冬
415,424,うすめても花の匂ひの葛湯かな,渡邊水巴,葛湯,冬
416,425,もつ花におつるなみだや墓まゐり,飯田蛇笏,墓参,秋
417,426,鈴おとのかすかにひびく日傘かな,飯田蛇笏,日傘,夏
418,427,就中学窓の灯や露の中,飯田蛇笏,露,秋
419,428,かりそめに燈籠おくや草の中,飯田蛇笏,灯籠,秋
420,429,くれなゐのこころの闇の冬日かな,飯田蛇笏,冬日,冬
421,430,炉ほとりの甕に澄む日や十二月,飯田蛇笏,十二月,冬
422,431,ふるさとの雪に我ある大爐かな,飯田蛇笏,雪,冬
423,432,古き世の火の色うごく野焼かな,飯田蛇笏,野焼,春
424,434,大江戸の街は錦や草枯るる,飯田蛇笏,枯草,冬
425,435,幽冥へおつる音あり灯取虫,飯田蛇笏,灯取虫,夏
426,436,秋風や眼前湧ける月の謎,飯田蛇笏,秋風,秋
427,437,竈火赫とただ秋風の妻を見る,飯田蛇笏,秋風,秋
428,438,芋の露連山影を正しうす,飯田蛇笏,露,秋
429,439,つぶらなる汝が眼吻はなん露の秋,飯田蛇笏,秋,秋
430,440,かりがねに乳はる酒肆の婢ありけり,飯田蛇笏,雁,秋
431,441,梵妻を恋ふ乞食あり烏瓜,飯田蛇笏,鳥瓜,秋
432,442,ある夜月に富士大形の寒さかな,飯田蛇笏,寒さ,冬
433,443,閨怨のまなじり幽し野火の月,飯田蛇笏,野火,春
434,444,たましひのしづかにうつる菊見かな,飯田蛇笏,菊見,秋
435,445,山国の虚空日わたる冬至かな,飯田蛇笏,冬至,冬
436,446,雪晴れてわが冬帽の蒼さかな,飯田蛇笏,冬帽子,冬
437,447,死病得て爪うつくしき火桶かな,飯田蛇笏,火桶,冬
438,448,落葉ふんでひと道念を全うす,飯田蛇笏,落葉,冬
439,449,三伏の穢に鳴く荒鵜かな,飯田蛇笏,鵜,夏
440,450,筆硯に多少のちりも良夜かな,飯田蛇笏,良夜,秋
441,451,夏山や又大川にめぐりあふ,飯田蛇笏,夏山,夏
442,452,一鷹を生む山風や蕨伸ぶ,飯田蛇笏,蕨,春
443,453,流燈や一つにはかにさかのぼる,飯田蛇笏,灯籠流し,秋
444,454,滝風に吹かれあがりぬ石たたき,飯田蛇笏,石叩,秋
445,455,ぬぎすてし人の温みや花衣,飯田蛇笏,花衣,春
446,456,ゆく雲にしばらくひそむ帰燕かな,飯田蛇笏,帰燕,秋
447,457,信心の母にしたがふ盆会かな,飯田蛇笏,盆会,秋
448,458,極寒の塵もとどめず岩ぶすま,飯田蛇笏,極寒,冬
449,459,死骸や秋風かよふ鼻の穴,飯田蛇笏,秋風,秋
450,460,たましひのたとへば秋のほたる哉,飯田蛇笏,秋の蛍,秋
451,461,いんぎんにことづてたのむ淑気かな,飯田蛇笏,淑気,新年
452,462,ひたひたと寒九の水や廚甕,飯田蛇笏,寒九,冬
453,463,春蘭の花とりすつる雲の中,飯田蛇笏,春蘭,春
454,464,をりとりてはらりとおもきすすきかな,飯田蛇笏,芒,秋
455,465,わらんべの溺るるばかり初湯かな,飯田蛇笏,初湯,新年
456,466,秋立つや川瀬にまじる風の音,飯田蛇笏,立秋,秋
457,468,切株において全き熟柿かな,飯田蛇笏,柿,秋
458,469,寒鯉の黒光りして斬られけり,飯田蛇笏,寒鯉,冬
459,470,死火山の膚つめたくて草いちご,飯田蛇笏,草苺の花,春
460,471,大つぶの寒卵おく襤褸の上,飯田蛇笏,寒卵,冬
461,472,鼈をくびきる夏のうす刃かな,飯田蛇笏,夏,夏
462,473,よき娘きて軍鶏流眄す秋日かな,飯田蛇笏,秋日,秋
463,474,雪山を匐ひまわりゐる谺かな,飯田蛇笏,雪山,冬
464,475,秋鶏が見てゐる陶の卵かな,飯田蛇笏,秋鶏,秋
465,476,草川のそよりともせぬ曼珠沙華,飯田蛇笏,曼珠沙華,秋
466,477,月光のしたたたりかかる鵜籠かな,飯田蛇笏,鵜籠,夏
467,478,冬の蟇川にはなてば泳ぎけり,飯田蛇笏,冬,冬
468,479,山の童の木菟捕らえたる鬨あげぬ,飯田蛇笏,木菟,冬
469,480,夏雲群るこの峡中に死ぬるかな,飯田蛇笏,夏雲,夏
470,481,夏真昼死は半眼に人をみる,飯田蛇笏,夏の昼,夏
471,482,高浪にかくるる秋のつばめかな,飯田蛇笏,秋燕,秋
472,483,冬滝のきけば相つぐこだまかな,飯田蛇笏,冬の滝,冬
473,484,冷やかに人住める地の起伏あり,飯田蛇笏,冷やか,冬
474,485,いわし雲おおいなる瀬をさかのぼる,飯田蛇笏,鰯雲,秋
475,486,戦死報秋の日くれてきたりけり,飯田蛇笏,秋の日,秋
476,487,降る雪や玉のごとくにランプ拭く,飯田蛇笏,雪,冬
477,488,春めきてものの果てなる空の色,飯田蛇笏,春めく,春
478,489,炎天を槍のごとくに涼気すぐ,飯田蛇笏,炎天,夏
479,490,冬川に出て何を見る人の妻,飯田蛇笏,冬の川,冬
480,491,薔薇園一夫多妻の場を思ふ,飯田蛇笏,薔薇,夏
481,492,いち早く日暮るる蟬の鳴きにけり,飯田蛇笏,蟬,夏
482,493,誰彼もあらず一天自尊の秋,飯田蛇笏,秋,秋
483,494,春更けて諸鳥啼くや雲の上,前田普羅,春更,春
484,495,春尽きて山みな甲斐に走りけり,前田普羅,行く春,春
485,496,春雪の暫く降るや海の上,前田普羅,春雪,春
486,497,雪解川名山けづる響かな,前田普羅,雪解川,春
487,498,絶壁のほろほろ落つる汐干かな,前田普羅,汐干狩,春
488,499,人殺す我かも知らず飛ぶ蛍,前田普羅,蛍,夏
489,500,新涼や豆腐驚く唐辛子,前田普羅,新涼や,秋
490,501,寒雀身を細うして闘へり,前田普羅,寒雀,冬
491,502,オリオンの眞下春立つ雪の宿,前田普羅,雪,冬
492,503,立山のかぶさる町や水を打つ,前田普羅,打ち水,夏
493,504,うしろより初雪降れり夜の町,前田普羅,初雪,冬
494,505,雪山に雪の降り居る夕かな,前田普羅,雪山,冬
495,506,春星や女性浅間は夜も寝ねず,前田普羅,春星,春
496,507,うらがへし又うらがへし大蛾掃く,前田普羅,蛾,夏
497,508,鳥とぶや深雪がかくす飛騨の国,前田普羅,深雪,冬
498,509,山桃の日陰と知らで通りけり,前田普羅,山桃,夏
499,510,茅枯れてみづがき山は蒼天に入る,前田普羅,芽枯るる,秋
500,511,霜つよし蓮華とひらく八ヶ嶽,前田普羅,霜,冬
501,512,駒ケ岳凍てて巌を落しけり,前田普羅,凍つ,冬
502,513,奧白根かの世の雪をかがやかす,前田普羅,雪,冬
503,514,秋風の吹きくる方に帰るなり,前田普羅,秋風,秋
504,515,かりがねのあまりに高く帰るなり,前田普羅,帰る雁,春
505,516,頂上や殊に野菊の吹かれ居り,原石鼎,野菊,秋
506,517,山川に高浪も見し野分かな,原石鼎,野分,秋
507,518,山畑に月すさまじくなりにけり,原石鼎,月,秋
508,519,山国の闇恐ろしき追儺かな,原石鼎,追儺,冬
509,520,風呂の戸にせまりて谷の朧かな,原石鼎,朧,春
510,521,高々と蝶こゆる谷の深さかな,原石鼎,蝶,春
511,522,花影婆娑と踏むべくありぬ岨の月,原石鼎,花,春
512,523,山国の暗すさまじきや猫の恋,原石鼎,猫の恋,春
513,524,山の色釣り上げし鮎に動くかな,原石鼎,鮎,夏
514,525,提灯を螢が襲ふ谷を来り,原石鼎,蛍,夏
515,526,淋しさにまた銅鑼うつや鹿火屋守,原石鼎,鹿火屋,秋
516,527,蔓踏んで一山の露動きけり,原石鼎,露,秋
517,528,磯鷲はかならず巌にとまりけり,原石鼎,鷲,冬
518,529,磐石をぬく燈台や夏近し,原石鼎,夏近し,春
519,530,秋風や模様のちがふ皿二つ,原石鼎,秋風,秋
520,531,けさ秋の一帆生みぬ中の海,原石鼎,今朝の秋,秋
521,532,己が庵に火かけて見むや秋の風,原石鼎,秋の風,秋
522,533,芭蕉高し雁列に日のありどころ,原石鼎,雁,秋
523,534,首のべて日を見る雁や蘆の中,原石鼎,雁,秋
524,535,短日の梢微塵にくれにけり,原石鼎,短日,冬
525,536,切株に鴬とまる二月かな,原石鼎,二月,春
526,537,秋蝶の驚きやすきつばさかな,原石鼎,秋蝶,秋
527,538,雪に来て見事な鳥のだまり居る,原石鼎,雪,冬
528,539,もろもろの木に降る春の霙かな,原石鼎,春の霙,春
529,540,春の水岸へ岸へと夕かな,原石鼎,春の水,春
530,542,鮎の背に一抹の朱のありしごとし,原石鼎,鮎,夏
531,543,来しかたや馬酔木咲く野の日のひかり,水原秋櫻子,馬酔木,春
532,544,蟇ないて唐招提寺春いづこ,水原秋櫻子,蟇,夏
533,545,馬酔木咲く金堂の扉にわが触れぬ,水原秋櫻子,馬酔木,春
534,546,馬酔木より低き門なり浄瑠璃寺,水原秋櫻子,馬酔木,春
535,547,金色の佛ぞおはす蕨かな,水原秋櫻子,蕨,春
536,548,梨咲くと葛飾の野はとの曇り,水原秋櫻子,梨の花,春
537,549,連翹や真間の里びと垣を結はず,水原秋櫻子,連翹,春
538,550,葛飾や桃の籬も水田べり,水原秋櫻子,桃の花,春
539,551,ややありて汽艇の波や蘆の角,水原秋櫻子,蘆の角,春
540,552,畦焼に多摩の横山暮れ去んぬ,水原秋櫻子,畦焼,春
541,553,鴬や前山いよよ雨の中,水原秋櫻子,鴬,春
542,554,鞦韆や春の山彦ほしいまま,水原秋櫻子,ぶらんこ,春
543,555,高嶺星蚕飼の村は寝しづまり,水原秋櫻子,蚕飼,春
544,556,天平のをとめぞ立てる雛かな,水原秋櫻子,雛,春
545,557,夕東風や海の船ゐる隅田川,水原秋櫻子,夕東風,春
546,558,山焼く火檜原に来ればまのあたり,水原秋櫻子,山焼く,春
547,559,春雷や暗き廚の桜鯛,水原秋櫻子,春雷,春
548,560,むさしのもはてなる丘の茶摘かな,水原秋櫻子,茶摘,夏
549,561,葭切のをちの鋭声や朝ぐもり,水原秋櫻子,葭切,夏
550,562,羽抜鶏童に追はれ蘆の中,水原秋櫻子,羽抜鶏,夏
551,563,葛飾や浮葉のしるきひとの門,水原秋櫻子,浮葉,夏
552,564,岨高く雨雲行くや朴の花,水原秋櫻子,朴の花,夏
553,565,朴の咲く淵にこだます機屋かな,水原秋櫻子,朴の花,夏
554,566,遠泳や高波越ゆる一の列,水原秋櫻子,遠泳,夏
555,567,夜の雲に噴煙うつる新樹かな,水原秋櫻子,新樹,夏
556,568,なつかしや帰省の馬車に山の蝶,水原秋櫻子,帰省,夏
557,569,桑の葉の照るに堪へゆく帰省かな,水原秋櫻子,帰省,夏
558,570,馭者若し麦笛噛んで来りけり,水原秋櫻子,麦笛,夏
559,571,山彦のゐてさびしさやハンモツク,水原秋櫻子,ハンモック,夏
560,572,鯔はねて河面暗し蚊喰鳥,水原秋櫻子,鯔,夏
561,573,青春の過ぎにしこゝろ苺喰ふ,水原秋櫻子,苺,夏
562,574,ふるさとの沼のにほひや蛇苺,水原秋櫻子,蛇苺,夏
563,575,コスモスを離れし蝶に谿深し,水原秋櫻子,コスモス,秋
564,576,白樺に月照りつつも馬柵の霧,水原秋櫻子,霧,秋
565,577,啄木鳥や落葉をいそぐ牧の木々,水原秋櫻子,啄木鳥,秋
566,578,雲海や鷹のまひゐる嶺ひとつ,水原秋櫻子,雲海,夏
567,579,蓮の中羽搏つものある良夜かな,水原秋櫻子,良夜,秋
568,580,鯊釣や不二暮れそめて手を洗ふ,水原秋櫻子,鯊釣,秋
569,581,ばい打や灯ともり給ふ観世音,水原秋櫻子,貝打,秋
570,582,たのしさはふえし蔵書にちちろ虫,水原秋櫻子,ちちろ虫,秋
571,583,ふるさとや馬追鳴ける風の中,水原秋櫻子,馬追,秋
572,584,獅子舞は入日の富士に手をかざす,水原秋櫻子,獅子舞,新年
573,585,冬ざれやころろと鳴ける檻の鶴,水原秋櫻子,冬ざれ,冬
574,586,むさしのの空真青なる落葉かな,水原秋櫻子,落葉,冬
575,587,寄生木やしづかに移る火事の雲,水原秋櫻子,火事,冬
576,588,国原や野火の走り火よもすがら,水原秋櫻子,野火,春
577,589,春惜むおんすがたこそとこしなへ,水原秋櫻子,春惜しむ,春
578,590,うつし世に浄土の椿咲くすがた,水原秋櫻子,椿,春
579,591,おぼろ夜の潮騒つくるものぞこれ,水原秋櫻子,朧夜,春
580,592,行春やただ照り給ふ厨子の中,水原秋櫻子,行春,春
581,593,焼岳のこよひも燃ゆる新樹かな,水原秋櫻子,新樹,夏
582,594,利根川の古きみなとの蓮かな,水原秋櫻子,蓮,夏
583,595,日輪のかがよふ潮の鮫をあぐ,水原秋櫻子,鮫,冬
584,596,白樺を幽かに霧のゆく音か,水原秋櫻子,霧,秋
585,597,風雲の秩父の柿は皆尖る,水原秋櫻子,柿,秋
586,598,天使魚もいさかひすなりさびしくて,水原秋櫻子,天使魚,夏
587,599,蜩や奥の青嶺にうちひびく,水原秋櫻子,蜩,秋
588,600,わがいのち菊にむかひてしづかなる,水原秋櫻子,菊,秋
589,601,寒鯉はしづかなるかな鰭を垂れ,水原秋櫻子,寒鯉,冬
590,602,寒鯉を真白しと見れば鰭の藍,水原秋櫻子,寒鯉,冬
591,603,白菊の白妙甕にあふれける,水原秋櫻子,白菊,秋
592,604,ぬるるもの冬田に無かり雨きたる,水原秋櫻子,冬田,冬
593,605,壺にして深山の朴の花ひらく,水原秋櫻子,朴の花,夏
594,606,夏山を統べて槍ケ岳真青なり,水原秋櫻子,夏山,夏
595,607,雪渓をかなしと見たり夜もひかる,水原秋櫻子,雪渓,夏
596,608,時雨ふるみちのくに大き佛あり,水原秋櫻子,時雨,冬
597,609,向日葵の空かがやけり波の群,水原秋櫻子,向日葵,夏
598,610,軋り鳴る暮春の扉なり押しひらく,水原秋櫻子,暮春,春
599,612,初日さす松はむさし野にのこる松,水原秋櫻子,初日,新年
600,613,この沢やいま大瑠璃鳥のこゑひとつ,水原秋櫻子,大瑠璃,夏
601,614,門とぢて良夜の石と我は居り,水原秋櫻子,良夜,秋
602,615,青丹よし寧楽の墨する福寿草,水原秋櫻子,福寿草,新年
603,616,永き日やなまけて写す壺ひとつ,水原秋櫻子,永き日,春
604,617,落葉踏む今日の明るさ明日もあれ,水原秋櫻子,落葉,冬
605,619,冬菊のまとふはおのがひかりのみ,水原秋櫻子,冬菊,冬
606,620,吊橋や百歩の宙の秋の風,水原秋櫻子,秋の風,秋
607,621,伊豆の海や紅梅の上に波ながれ,水原秋櫻子,紅梅,春
608,622,べたべたに田も菜の花も照りみだる,水原秋櫻子,菜の花,春
609,623,鰯雲こころの波の末消えて,水原秋櫻子,鰯雲,秋
610,624,萩の風何か急かるる何ならむ,水原秋櫻子,萩の風,秋
611,625,麦秋の中なるが悲し聖廃虚,水原秋櫻子,麦秋,夏
612,626,薔薇喰ふ虫聖母見たまふ高きより,水原秋櫻子,薔薇,夏
613,627,露けさの弥撒のをはりはひざまづく,水原秋櫻子,露,秋
614,628,綿虫やむらさき澄める仔牛の眼,水原秋櫻子,綿虫,冬
615,629,碧天や喜雨亭蒲公英五百輪,水原秋櫻子,蒲公英,春
616,630,山桜雪嶺天に声もなし,水原秋櫻子,山桜,春
617,631,湯婆や忘じてとほき医師の業,水原秋櫻子,湯婆,冬
618,632,妻病めり秋風門をひらく音,水原秋櫻子,秋風,秋
